time[YYYY-MM-DD hh:mm:ss PST], fluorescence
9/25/16 3:56,14.872
9/25/16 4:06,17.448
9/25/16 4:16,13.993
9/25/16 4:26,16.435
9/25/16 4:36,16.105
9/25/16 4:46,15.275
9/25/16 4:56,15.104
9/25/16 5:06,15.8
9/25/16 5:16,12.479
9/25/16 5:26,15.47
9/25/16 5:36,15.324
9/25/16 5:46,14.945
9/25/16 5:56,15.983
9/25/16 6:06,13.773
9/25/16 6:16,13.175
9/25/16 6:26,17.265
9/25/16 6:36,13.321
9/25/16 6:46,16.325
9/25/16 6:56,14.103
9/25/16 7:06,12.723
9/25/16 7:16,11.514
9/25/16 7:26,15.409
9/25/16 7:36,12.625
9/25/16 7:46,15.519
9/25/16 7:56,16.032
9/25/16 8:06,14.945
9/25/16 8:16,15.519
9/25/16 8:26,15.873
9/25/16 8:36,13.48
9/25/16 8:46,18.571
9/25/16 8:56,11.783
9/25/16 9:06,14.017
9/25/16 9:16,11.294
9/25/16 9:26,11.172
9/25/16 9:36,14.078
9/25/16 9:46,10.244
9/25/16 9:56,10.488
9/25/16 10:06,11.893
9/25/16 10:16,14.335
9/25/16 10:26,13.175
9/25/16 10:36,11.404
9/25/16 10:46,14.969
9/25/16 10:56,14.945
9/25/16 11:06,15.495
9/25/16 11:16,11.77
9/25/16 11:26,10.684
9/25/16 11:36,10.33
9/25/16 11:46,12.869
9/25/16 11:56,8.791
9/25/16 12:06,12.076
9/25/16 12:16,9.951
9/25/16 12:26,11.136
9/25/16 12:36,12.979
9/25/16 12:46,13.626
9/25/16 12:56,10.342
9/25/16 13:06,11.392
9/25/16 13:16,9.707
9/25/16 13:26,13.956
9/25/16 13:36,11.416
9/25/16 13:46,16.032
9/25/16 13:56,11.355
9/25/16 14:06,14.371
9/25/16 14:16,12.332
9/25/16 14:26,14.567
9/25/16 14:36,11.319
9/25/16 14:46,12.857
9/25/16 14:56,11.978
9/25/16 15:06,11.074
9/25/16 15:16,10.977
9/25/16 15:26,11.746
9/25/16 15:36,12.698
9/25/16 15:46,14.139
9/25/16 15:56,13.248
9/25/16 16:06,13.7
9/25/16 16:16,13.822
9/25/16 16:26,12.186
9/25/16 16:36,14.86
9/25/16 16:46,11.013
9/25/16 16:56,15.531
9/25/16 17:06,11.624
9/25/16 17:16,10.488
9/25/16 17:26,15.275
9/25/16 17:36,13.053
9/25/16 17:46,12.686
9/25/16 17:56,12.747
9/25/16 18:06,12.015
9/25/16 18:16,15.275
9/25/16 18:26,18.339
9/25/16 18:36,13.919
9/25/16 18:46,13.138
9/25/16 18:56,13.187
9/25/16 19:06,17.692
9/25/16 19:16,15.885
9/25/16 19:26,14.957
9/25/16 19:36,14.591
9/25/16 19:46,15.604
9/25/16 19:56,13.468
9/25/16 20:06,14.408
9/25/16 20:16,14.005
9/25/16 20:26,18.73
9/25/16 20:36,12.552
9/25/16 20:46,19.17
9/25/16 20:56,13.858
9/25/16 21:06,16.85
9/25/16 21:16,13.223
9/25/16 21:26,15.849
9/25/16 21:36,12.845
9/25/16 21:46,16.569
9/25/16 21:56,14.274
9/25/16 22:06,14.921
9/25/16 22:16,13.675
9/25/16 22:26,10.733
9/25/16 22:36,11.624
9/25/16 22:46,14.762
9/25/16 22:56,11.807
9/25/16 23:06,14.127
9/25/16 23:16,13.761
9/25/16 23:26,11.392
9/25/16 23:36,13.346
9/25/16 23:46,14.567
9/25/16 23:56,15.324
9/26/16 0:06,17.509
9/26/16 0:16,12.43
9/26/16 0:26,16.227
9/26/16 0:36,13.7
9/26/16 0:46,18.926
9/26/16 0:56,13.919
9/26/16 1:06,16.166
9/26/16 1:16,13.98
9/26/16 1:26,13.297
9/26/16 1:36,17.863
9/26/16 1:46,18.315
9/26/16 1:56,18.278
9/26/16 2:06,12.454
9/26/16 2:16,14.75
9/26/16 2:26,11.05
9/26/16 2:36,13.419
9/26/16 2:46,14.115
9/26/16 2:56,12.295
9/26/16 3:06,14.225
9/26/16 3:16,14.615
9/26/16 3:26,12.357
9/26/16 3:36,14.274
9/26/16 3:46,11.136
9/26/16 3:56,12.491
9/26/16 4:06,12.967
9/26/16 4:16,14.676
9/26/16 4:26,15.446
9/26/16 4:36,14.176
9/26/16 4:46,11.807
9/26/16 4:56,16.264
9/26/16 5:06,13.773
9/26/16 5:16,11.6
9/26/16 5:26,12.845
9/26/16 5:36,13.26
9/26/16 5:46,14.188
9/26/16 5:56,13.822
9/26/16 6:06,13.407
9/26/16 6:16,16.557
9/26/16 6:26,13.382
9/26/16 6:36,12.882
9/26/16 6:46,19.744
9/26/16 6:56,14.676
9/26/16 7:06,13.98
9/26/16 7:16,13.895
9/26/16 7:26,19.951
9/26/16 7:36,12.283
9/26/16 7:46,12.466
9/26/16 7:56,11.966
9/26/16 8:06,14.335
9/26/16 8:16,10.733
9/26/16 8:26,12.967
9/26/16 8:36,10.952
9/26/16 8:46,17.436
9/26/16 8:56,13.419
9/26/16 9:06,12.674
9/26/16 9:16,16.166
9/26/16 9:26,12.711
9/26/16 9:36,11.868
9/26/16 9:46,12.259
9/26/16 9:56,12.821
9/26/16 10:06,11.294
9/26/16 10:16,11.319
9/26/16 10:26,13.358
9/26/16 10:36,11.38
9/26/16 10:46,10.269
9/26/16 10:56,10.525
9/26/16 11:06,15.104
9/26/16 11:16,10.33
9/26/16 11:26,13.236
9/26/16 11:36,12.491
9/26/16 11:46,13.419
9/26/16 11:56,13.578
9/26/16 12:06,12.259
9/26/16 12:16,12.711
9/26/16 12:26,12.93
9/26/16 12:36,9.963
9/26/16 12:46,11.624
9/26/16 12:56,12.589
9/26/16 13:06,13.675
9/26/16 13:16,12.21
9/26/16 13:26,16.618
9/26/16 13:36,14.017
9/26/16 13:46,12.088
9/26/16 13:56,15.153
9/26/16 14:06,13.565
9/26/16 14:16,12.527
9/26/16 14:26,19.438
9/26/16 14:36,12.93
9/26/16 14:46,11.905
9/26/16 14:56,16.349
9/26/16 15:06,14.676
9/26/16 15:16,12.002
9/26/16 15:26,11.734
9/26/16 15:36,13.48
9/26/16 15:46,13.187
9/26/16 15:56,13.016
9/26/16 16:06,17.546
9/26/16 16:16,13.077
9/26/16 16:26,13.907
9/26/16 16:36,12.43
9/26/16 16:46,16.056
9/26/16 16:56,12.247
9/26/16 17:06,17.387
9/26/16 17:16,12.418
9/26/16 17:26,17.228
9/26/16 17:36,14.799
9/26/16 17:46,14.75
9/26/16 17:56,14.066
9/26/16 18:06,14.64
9/26/16 18:16,12.967
9/26/16 18:26,12.772
9/26/16 18:36,11.856
9/26/16 18:46,14.835
9/26/16 18:56,15.14
9/26/16 19:06,10.44
9/26/16 19:16,12.674
9/26/16 19:26,14.078
9/26/16 19:36,12.405
9/26/16 19:46,15.006
9/26/16 19:56,12.503
9/26/16 20:06,12.784
9/26/16 20:16,11.661
9/26/16 20:26,12.063
9/26/16 20:36,14.493
9/26/16 20:46,10.501
9/26/16 20:56,12.918
9/26/16 21:06,13.431
9/26/16 21:16,12.918
9/26/16 21:26,11.722
9/26/16 21:36,12.564
9/26/16 21:46,13.382
9/26/16 21:56,13.504
9/26/16 22:06,13.639
9/26/16 22:16,13.443
9/26/16 22:26,15.788
9/26/16 22:36,11.917
9/26/16 22:46,15.092
9/26/16 22:56,11.38
9/26/16 23:06,12.552
9/26/16 23:16,11.819
9/26/16 23:26,13.712
9/26/16 23:36,13.822
9/26/16 23:46,14.762
9/26/16 23:56,12.796
9/27/16 0:06,12.393
9/27/16 0:16,15.592
9/27/16 0:26,13.956
9/27/16 0:36,12.674
9/27/16 0:46,13.358
9/27/16 0:56,13.321
9/27/16 1:06,12.442
9/27/16 1:16,15.47
9/27/16 1:26,12.198
9/27/16 1:36,14.737
9/27/16 1:46,12.173
9/27/16 1:56,13.211
9/27/16 2:06,12.662
9/27/16 2:16,15.421
9/27/16 14:07,19.963
9/27/16 14:17,13.162
9/27/16 14:27,10.708
9/27/16 14:37,13.004
9/27/16 14:47,13.382
9/27/16 14:57,11.258
9/27/16 15:07,15.067
9/27/16 15:17,14.212
9/27/16 15:27,14.347
9/27/16 15:37,13.663
9/27/16 15:47,11.966
9/27/16 15:57,13.175
9/27/16 16:07,14.505
9/27/16 16:17,13.321
9/27/16 16:27,14.774
9/27/16 16:37,13.712
9/27/16 16:47,17.558
9/27/16 16:57,15.897
9/27/16 17:07,15.592
9/27/16 17:17,13.81
9/27/16 17:27,13.15
9/27/16 17:37,14.237
9/27/16 17:47,13.797
9/27/16 17:57,15.067
9/27/16 18:07,14.09
9/27/16 18:17,16.557
9/27/16 18:27,13.932
9/27/16 18:37,17.326
9/27/16 18:47,12.552
9/27/16 18:57,16.007
9/27/16 19:07,14.017
9/27/16 19:17,17.314
9/27/16 19:27,14.09
9/27/16 19:37,15.531
9/27/16 19:47,11.148
9/27/16 19:57,13.675
9/27/16 20:07,14.786
9/27/16 20:17,13.431
9/27/16 20:27,16.923
9/27/16 20:37,13.004
9/27/16 20:47,17.473
9/27/16 20:57,13.626
9/27/16 21:07,15.201
9/27/16 21:17,18.156
9/27/16 21:27,15.739
9/27/16 21:37,14.982
9/27/16 21:47,12.955
9/27/16 21:57,12.845
9/27/16 22:07,15.641
9/27/16 22:17,12.173
9/27/16 22:27,10.183
9/27/16 22:37,11.819
9/27/16 22:47,14.054
9/27/16 22:57,15.775
9/27/16 23:07,16.557
9/27/16 23:17,17.228
9/27/16 23:27,16.532
9/27/16 23:37,17.387
9/27/16 23:47,18.669
9/27/16 23:57,14.31
9/28/16 0:07,13.919
9/28/16 0:17,12.967
9/28/16 0:27,13.895
9/28/16 0:37,16.459
9/28/16 0:47,17.607
9/28/16 0:57,14.554
9/28/16 1:07,17.814
9/28/16 1:17,19.145
9/28/16 1:27,15.678
9/28/16 1:37,16.349
9/28/16 1:47,17.607
9/28/16 1:57,20.501
9/28/16 2:07,17.448
9/28/16 2:17,20.037
9/28/16 2:27,17.204
9/28/16 2:37,13.871
9/28/16 2:47,17.363
9/28/16 2:57,13.309
9/28/16 3:07,16.545
9/28/16 3:17,16.532
9/28/16 3:27,15.568
9/28/16 3:37,14.31
9/28/16 3:47,13.785
9/28/16 3:57,14.42
9/28/16 4:07,15.897
9/28/16 4:17,14.518
9/28/16 4:27,19.121
9/28/16 4:37,14.396
9/28/16 4:47,13.321
9/28/16 4:57,17.204
9/28/16 5:07,16.276
9/28/16 5:17,15.702
9/28/16 5:27,17.595
9/28/16 5:37,13.822
9/28/16 5:47,14.908
9/28/16 5:57,13.028
9/28/16 6:07,14.103
9/28/16 6:17,14.42
9/28/16 6:27,14.652
9/28/16 6:37,16.056
9/28/16 6:47,19.194
9/28/16 6:57,12.808
9/28/16 7:07,13.81
9/28/16 7:17,16.166
9/28/16 7:27,13.297
9/28/16 7:37,16.484
9/28/16 7:47,17.448
9/28/16 7:57,12.784
9/28/16 8:07,13.431
9/28/16 8:17,15.507
9/28/16 8:27,13.895
9/28/16 8:37,10.33
9/28/16 8:47,20.317
9/28/16 8:57,11.172
9/28/16 9:07,14.139
9/28/16 9:17,11.6
9/28/16 9:27,16.447
9/28/16 9:37,13.382
9/28/16 9:47,13.455
9/28/16 9:57,10.452
9/28/16 10:07,10.537
9/28/16 10:17,10.195
9/28/16 10:27,11.136
9/28/16 10:37,13.712
9/28/16 10:47,11.245
9/28/16 10:57,9.988
9/28/16 11:07,13.516
9/28/16 11:17,11.343
9/28/16 11:27,14.505
9/28/16 11:37,14.249
9/28/16 11:47,11.783
9/28/16 11:57,12.564
9/28/16 12:07,11.575
9/28/16 12:17,16.215
9/28/16 12:27,13.223
9/28/16 12:37,17.485
9/28/16 12:47,12.955
9/28/16 12:57,16.862
9/28/16 13:07,13.101
9/28/16 13:17,15.665
9/28/16 13:27,16.996
9/28/16 13:37,15.739
9/28/16 13:47,12.369
9/28/16 13:57,13.309
9/28/16 14:07,16.764
9/28/16 14:17,14.493
9/28/16 14:27,15.629
9/28/16 14:37,16.093
9/28/16 14:47,12.491
9/28/16 14:57,14.347
9/28/16 15:07,15.397
9/28/16 15:17,12.332
9/28/16 15:27,14.017
9/28/16 15:37,15.397
9/28/16 15:47,13.907
9/28/16 15:57,12.295
9/28/16 16:07,16.093
9/28/16 16:17,15.092
9/28/16 16:27,13.761
9/28/16 16:37,15.079
9/28/16 16:47,18.107
9/28/16 16:57,13.077
9/28/16 17:07,15.311
9/28/16 17:17,17.216
9/28/16 17:27,14.786
9/28/16 17:37,14.493
9/28/16 17:47,13.761
9/28/16 17:57,16.569
9/28/16 18:07,14.823
9/28/16 18:17,13.529
9/28/16 18:27,15.055
9/28/16 18:37,12.869
9/28/16 18:47,16.667
9/28/16 18:57,14.884
9/28/16 19:07,15.995
9/28/16 19:17,12.918
9/28/16 19:27,16.569
9/28/16 19:37,14.786
9/28/16 19:47,14.274
9/28/16 19:57,14.115
9/28/16 20:07,17.705
9/28/16 20:17,14.457
9/28/16 20:27,16.496
9/28/16 20:37,12.967
9/28/16 20:47,15.861
9/28/16 20:57,13.48
9/28/16 21:07,11.245
9/28/16 21:17,14.029
9/28/16 21:27,14.164
9/28/16 21:37,12.686
9/28/16 21:47,11.893
9/28/16 21:57,12.625
9/28/16 22:07,15.006
9/28/16 22:17,14.701
9/28/16 22:27,16.471
9/28/16 22:37,12.161
9/28/16 22:47,12.735
9/28/16 22:57,13.04
9/28/16 23:07,13.578
9/28/16 23:17,14.164
9/28/16 23:27,19.695
9/28/16 23:37,11.587
9/28/16 23:47,17.082
9/28/16 23:57,20.159
9/29/16 0:07,16.85
9/29/16 0:17,20.928
9/29/16 0:27,16.947
9/29/16 0:37,16.288
9/29/16 0:47,14.579
9/29/16 0:57,15.275
9/29/16 1:07,17.924
9/29/16 1:17,16.947
9/29/16 1:27,18.327
9/29/16 1:37,15.446
9/29/16 1:47,19.341
9/29/16 1:57,17.924
9/29/16 2:07,13.602
9/29/16 2:17,17.424
9/29/16 2:27,17.448
9/29/16 2:37,14.835
9/29/16 2:47,19.084
9/29/16 2:57,16.252
9/29/16 3:07,15.018
9/29/16 3:17,15.067
9/29/16 3:27,16.728
9/29/16 3:37,16.703
9/29/16 3:47,17.302
9/29/16 3:57,17.399
9/29/16 4:07,17.985
9/29/16 4:17,17.949
9/29/16 4:27,15.702
9/29/16 4:37,13.223
9/29/16 4:47,15.018
9/29/16 4:57,17.521
9/29/16 5:07,16.068
9/29/16 5:17,17.912
9/29/16 5:27,16.398
9/29/16 5:37,13.211
9/29/16 5:47,18.498
9/29/16 5:57,15.702
9/29/16 6:07,15.397
9/29/16 6:17,14.713
9/29/16 6:27,13.016
9/29/16 6:37,15.824
9/29/16 6:47,18.266
9/29/16 6:57,19.133
9/29/16 7:07,13.822
9/29/16 7:17,13.419
9/29/16 7:27,13.455
9/29/16 7:37,13.993
9/29/16 7:47,15.299
9/29/16 7:57,14.347
9/29/16 8:07,14.554
9/29/16 8:17,11.88
9/29/16 8:27,13.602
9/29/16 8:37,10.574
9/29/16 8:47,12.137
9/29/16 8:57,13.37
9/29/16 9:07,12.93
9/29/16 9:17,11.441
9/29/16 9:27,12.112
9/29/16 9:37,13.053
9/29/16 9:47,14.103
9/29/16 9:57,13.175
9/29/16 10:07,13.724
9/29/16 10:17,12.918
9/29/16 10:27,12.65
9/29/16 10:37,11.88
9/29/16 10:47,12.21
9/29/16 10:57,12.198
9/29/16 11:07,14.054
9/29/16 11:17,11.258
9/29/16 11:27,11.856
9/29/16 11:37,11.807
9/29/16 11:47,16.984
9/29/16 11:57,9.328
9/29/16 12:07,15.275
9/29/16 12:17,10.989
9/29/16 12:27,14.908
9/29/16 12:37,13.065
9/29/16 12:47,16.96
9/29/16 12:57,13.065
9/29/16 13:07,17.155
9/29/16 13:17,13.126
9/29/16 13:27,15.739
9/29/16 13:37,13.944
9/29/16 13:47,13.382
9/29/16 13:57,12.173
9/29/16 14:07,16.007
9/29/16 14:17,14.811
9/29/16 14:27,16.264
9/29/16 14:37,18.046
9/29/16 14:47,14.725
9/29/16 14:57,19.438
9/29/16 15:07,17.033
9/29/16 15:17,17.277
9/29/16 15:27,15.458
9/29/16 15:37,18.156
9/29/16 15:47,14.969
9/29/16 15:57,16.593
9/29/16 16:07,14.493
9/29/16 16:17,15.14
9/29/16 16:27,18.62
9/29/16 16:37,19.573
9/29/16 16:47,13.834
9/29/16 16:57,12.381
9/29/16 17:07,15.214
9/29/16 17:17,15.58
9/29/16 17:27,15.922
9/29/16 17:37,14.554
9/29/16 17:47,14.359
9/29/16 17:57,14.249
9/29/16 18:07,15.238
9/29/16 18:17,15.971
9/29/16 18:27,20.342
9/29/16 18:37,17.35
9/29/16 18:47,15.128
9/29/16 18:57,15.788
9/29/16 19:07,15.165
9/29/16 19:17,17.692
9/29/16 19:27,18.962
9/29/16 19:37,14.823
9/29/16 19:47,22.259
9/29/16 19:57,19.841
9/29/16 20:07,15.263
9/29/16 20:17,14.615
9/29/16 20:27,16.874
9/29/16 20:37,17.289
9/29/16 20:47,12.625
9/29/16 20:57,13.284
9/29/16 21:07,18.107
9/29/16 21:17,14.762
9/29/16 21:27,15.897
9/29/16 21:37,18.706
9/29/16 21:47,16.154
9/29/16 21:57,15.092
9/29/16 22:07,17.998
9/29/16 22:17,17.534
9/29/16 22:27,15.372
9/29/16 22:37,16.459
9/29/16 22:47,19.805
9/29/16 22:57,14.835
9/29/16 23:07,16.068
9/29/16 23:17,18.864
9/29/16 23:27,21.514
9/29/16 23:37,16.178
9/29/16 23:47,14.969
9/29/16 23:57,14.481
9/30/16 0:07,15.763
9/30/16 0:17,14.603
9/30/16 0:27,21.282
9/30/16 0:37,16.996
9/30/16 0:47,17.289
9/30/16 0:57,16.007
9/30/16 1:07,15.922
9/30/16 1:17,11.819
9/30/16 1:27,16.545
9/30/16 1:37,17.106
9/30/16 1:47,16.056
9/30/16 1:57,14.969
9/30/16 2:07,14.164
9/30/16 2:17,11.258
9/30/16 2:27,16.227
9/30/16 2:37,15.495
9/30/16 2:47,20.635
9/30/16 2:57,14.042
9/30/16 3:07,17.949
9/30/16 3:17,13.333
9/30/16 3:27,16.63
9/30/16 3:37,17.033
9/30/16 3:47,15.079
9/30/16 3:57,14.481
9/30/16 4:07,19.499
9/30/16 4:17,14.982
9/30/16 4:27,16.862
9/30/16 4:37,16.496
9/30/16 4:47,14.982
9/30/16 4:57,14.615
9/30/16 5:07,18.913
9/30/16 5:17,14.664
9/30/16 5:27,17.656
9/30/16 5:37,19.585
9/30/16 5:47,17.46
9/30/16 5:57,12.723
9/30/16 6:07,12.833
9/30/16 6:17,15.14
9/30/16 6:27,15.556
9/30/16 6:37,17.411
9/30/16 6:47,17.863
9/30/16 6:57,14.127
9/30/16 7:07,15.397
9/30/16 7:17,18.352
9/30/16 7:27,21.477
9/30/16 7:37,14.872
9/30/16 7:47,15.238
9/30/16 7:57,14.689
9/30/16 8:07,18.095
9/30/16 8:17,20.745
9/30/16 8:27,16.813
9/30/16 8:37,22.32
9/30/16 8:47,16.532
9/30/16 8:57,18.84
9/30/16 9:07,16.691
9/30/16 9:17,15.958
9/30/16 9:27,16.117
9/30/16 9:37,13.04
9/30/16 9:47,13.565
9/30/16 9:57,19.219
9/30/16 10:07,16.239
9/30/16 10:17,13.077
9/30/16 10:27,15.067
9/30/16 10:37,13.651
9/30/16 10:47,14.444
9/30/16 10:57,14.151
9/30/16 11:07,13.797
9/30/16 11:17,17.534
9/30/16 11:27,14.237
9/30/16 11:37,14.225
9/30/16 11:47,13.187
9/30/16 11:57,15.263
9/30/16 12:07,18.474
9/30/16 12:17,15.201
9/30/16 12:27,18.84
9/30/16 12:37,16.581
9/30/16 12:47,15.824
9/30/16 12:57,17.399
9/30/16 13:07,16.361
9/30/16 13:17,13.175
9/30/16 13:27,16.044
9/30/16 13:37,19.475
9/30/16 13:47,16.96
9/30/16 13:57,15.751
9/30/16 14:07,19.194
9/30/16 14:17,17.253
9/30/16 14:27,20.611
9/30/16 14:37,18.156
9/30/16 14:47,14.676
9/30/16 14:57,13.114
9/30/16 15:07,13.736
9/30/16 15:17,11.355
9/30/16 15:27,17.497
9/30/16 15:37,14.469
9/30/16 15:47,19.902
9/30/16 15:57,14.75
9/30/16 16:07,19.109
9/30/16 16:17,15.47
9/30/16 16:27,16.166
9/30/16 16:37,11.551
9/30/16 16:47,15.311
9/30/16 16:57,14.078
9/30/16 17:07,15.043
9/30/16 17:17,16.313
9/30/16 17:27,17.79
9/30/16 17:37,13.407
9/30/16 17:47,20.952
9/30/16 17:57,20.073
9/30/16 18:07,19.402
9/30/16 18:17,20.672
9/30/16 18:27,18.706
9/30/16 18:37,22.271
9/30/16 18:47,21.807
9/30/16 18:57,17.228
9/30/16 19:07,22.198
9/30/16 19:17,19.341
9/30/16 19:27,18.242
9/30/16 19:37,22.772
9/30/16 19:47,18.046
9/30/16 19:57,15.482
9/30/16 20:07,15.665
9/30/16 20:17,18.669
9/30/16 20:27,15.299
9/30/16 20:37,21.258
9/30/16 20:47,15.519
9/30/16 20:57,22.491
9/30/16 21:07,13.98
9/30/16 21:17,21.587
9/30/16 21:27,13.541
9/30/16 21:37,12.393
9/30/16 21:47,16.422
9/30/16 21:57,16.117
9/30/16 22:07,21.856
9/30/16 22:17,14.005
9/30/16 22:27,20.354
10/1/16 0:07,11.453
10/1/16 0:17,16.752
10/1/16 0:27,19.792
10/2/16 15:33,13.529
10/2/16 15:43,13.736
10/2/16 15:53,11.844
10/2/16 16:03,12.466
10/2/16 16:13,14.347
10/2/16 16:23,13.419
10/2/16 16:33,11.282
10/2/16 16:43,19.634
10/2/16 16:53,14.042
10/2/16 17:03,12.112
10/2/16 17:13,12.857
10/2/16 17:23,15.043
10/2/16 17:33,14.298
10/2/16 17:43,13.101
10/2/16 17:53,13.578
10/2/16 18:03,16.129
10/2/16 18:13,10.769
10/2/16 18:23,13.37
10/2/16 18:33,12.442
10/2/16 18:43,11.221
10/2/16 18:53,10.427
10/2/16 19:03,14.274
10/2/16 19:13,15.006
10/2/16 19:23,11.783
10/2/16 19:33,11.038
10/2/16 19:43,16.313
10/2/16 19:53,19.328
10/2/16 20:03,12.552
10/2/16 20:13,16.532
10/2/16 20:23,18.278
10/2/16 20:33,12.991
10/2/16 20:43,11.6
10/2/16 20:53,16.532
10/2/16 21:03,16.996
10/2/16 21:13,17.07
10/2/16 21:23,11.709
10/2/16 21:33,13.297
10/2/16 21:43,14.774
10/2/16 21:53,17.411
10/2/16 22:03,13.321
10/2/16 22:13,17.131
10/2/16 22:23,15.238
10/2/16 22:33,14.31
10/2/16 22:43,11.819
10/2/16 22:53,12.674
10/2/16 23:03,12.247
10/2/16 23:13,14.505
10/2/16 23:23,14.042
10/2/16 23:33,14.335
10/2/16 23:43,13.785
10/2/16 23:53,21.941
10/3/16 0:03,17.07
10/3/16 0:13,12.833
10/3/16 0:23,19.988
10/3/16 0:33,15.91
10/3/16 0:43,13.956
10/3/16 0:53,12.357
10/3/16 1:03,11.441
10/3/16 1:13,15.751
10/3/16 1:23,13.944
10/3/16 1:33,16.361
10/3/16 1:43,16.459
10/3/16 1:53,17.497
10/3/16 2:03,17.07
10/3/16 2:13,15.556
10/3/16 2:23,16.96
10/3/16 2:33,14.86
10/3/16 2:43,14.603
10/3/16 2:53,11.734
10/3/16 3:03,10.745
10/3/16 3:13,14.542
10/3/16 3:23,11.905
10/3/16 3:33,16.508
10/3/16 3:43,14.139
10/3/16 3:53,17.558
10/3/16 4:02,13.639
10/3/16 4:13,15.922
10/3/16 4:22,20.818
10/3/16 4:33,11.502
10/3/16 4:43,18.828
10/3/16 4:52,13.175
10/3/16 5:02,12.1
10/3/16 5:12,14.945
10/3/16 5:22,15.726
10/3/16 5:32,15.665
10/3/16 5:43,16.508
10/3/16 5:52,18.132
10/3/16 6:02,18.95
10/3/16 6:12,16.545
10/3/16 6:22,11.673
10/3/16 6:32,14.872
10/3/16 6:42,16.056
10/3/16 6:52,14.982
10/3/16 7:02,17.118
10/3/16 7:12,16.435
10/3/16 7:22,16.447
10/3/16 7:32,18.864
10/3/16 7:42,16.777
10/3/16 7:52,13.565
10/3/16 8:02,12.051
10/3/16 8:12,20.537
10/3/16 8:22,12.295
10/3/16 8:32,14.078
10/3/16 8:42,14.896
10/3/16 8:52,15.8
10/3/16 9:02,11.832
10/3/16 9:12,14.762
10/3/16 9:22,14.823
10/3/16 9:32,14.274
10/3/16 9:42,13.529
10/3/16 9:52,13.175
10/3/16 10:02,12.381
10/3/16 10:12,12.173
10/3/16 10:22,12.198
10/3/16 10:32,11.429
10/3/16 10:42,15.116
10/3/16 10:52,17.228
10/3/16 11:02,13.748
10/3/16 11:12,15.495
10/3/16 11:22,14.725
10/3/16 11:32,14.42
10/3/16 11:42,11.77
10/3/16 11:52,16.117
10/3/16 12:02,14.359
10/3/16 12:12,12.698
10/3/16 12:22,11.795
10/3/16 12:32,14.31
10/3/16 12:42,14.249
10/3/16 12:52,15.104
10/3/16 13:02,17.241
10/3/16 13:12,15.006
10/3/16 13:22,13.138
10/3/16 13:32,18.23
10/3/16 13:42,20.611
10/3/16 13:52,13.785
10/3/16 14:02,16.557
10/3/16 14:12,16.227
10/3/16 14:22,13.138
10/3/16 14:32,14.127
10/3/16 14:42,12.503
10/3/16 14:52,14.042
10/3/16 15:02,11.001
10/3/16 15:12,13.748
10/3/16 15:22,14.188
10/3/16 15:32,12.759
10/5/16 12:29,12.271
10/5/16 12:39,12.564
10/5/16 12:49,13.394
10/5/16 12:59,11.282
10/5/16 13:09,12.711
10/5/16 13:19,12.527
10/5/16 13:29,10.818
10/5/16 13:39,11.563
10/5/16 13:49,10.464
10/5/16 13:59,13.028
10/5/16 14:09,10.806
10/5/16 14:19,13.028
10/5/16 14:29,10.256
10/5/16 14:39,12.772
10/5/16 14:49,13.199
10/5/16 14:59,11.844
10/5/16 15:09,9.231
10/5/16 15:19,10.635
10/5/16 15:29,10.208
10/5/16 15:39,16.374
10/5/16 15:49,13.053
10/5/16 15:59,15.226
10/5/16 16:09,10.317
10/5/16 16:19,17.937
10/5/16 16:29,10.012
10/5/16 16:39,9.963
10/5/16 16:49,11.575
10/5/16 16:59,12.564
10/5/16 17:09,13.077
10/5/16 17:19,12.002
10/5/16 17:29,12.772
10/5/16 17:39,13.284
10/5/16 17:49,13.871
10/5/16 17:59,14.261
10/5/16 18:09,10.696
10/5/16 18:19,10.501
10/5/16 18:29,10.684
10/5/16 18:39,13.248
10/5/16 18:49,11.917
10/5/16 18:59,11.917
10/5/16 19:09,9.963
10/5/16 19:19,10.647
10/10/16 7:49,12.698
10/10/16 7:59,6.618
10/10/16 8:09,8.425
10/10/16 8:19,10.965
10/10/16 8:29,11.49
10/10/16 8:39,9.084
10/10/16 8:49,7.021
10/10/16 8:59,5.91
10/10/16 9:09,6.459
10/10/16 9:19,6.3
10/10/16 9:29,6.166
10/10/16 9:39,5.922
10/10/16 9:49,5.958
10/10/16 9:59,6.142
10/10/16 10:09,6.74
10/10/16 10:19,6.96
10/10/16 10:29,6.703
10/10/16 10:39,6.716
10/10/16 10:49,9.096
10/10/16 10:59,8.156
10/10/16 11:09,7.851
10/10/16 11:19,6.593
10/10/16 11:29,6.3
10/10/16 11:39,6.19
10/10/16 11:49,5.812
10/10/16 11:59,6.276
10/10/16 12:09,6.215
10/10/16 12:19,6.972
10/10/16 12:29,7.057
10/10/16 13:59,7.35
10/10/16 14:09,7.582
10/10/16 14:19,7.216
10/10/16 14:29,7.314
10/10/16 14:49,7.411
10/10/16 14:59,7.375
10/10/16 15:09,7.424
10/10/16 15:19,7.265
10/10/16 15:39,7.179
10/10/16 15:49,7.338
10/10/16 16:00,7.204
10/10/16 16:09,7.35
10/10/16 16:19,7.155
10/10/16 16:29,7.277
10/10/16 16:39,7.253
10/10/16 16:49,7.289
