time[YYYY-MM-DD hh:mm:ss PST], oxygensat, oxygen,depth,,
6/27/17 15:29,60.259,3.882,16,,
6/27/17 16:29,72.181,4.618,16,,
6/27/17 17:29,77.855,4.918,16,,
6/27/17 18:29,80.273,5.042,16,,
6/27/17 19:29,69.327,4.428,16,,
6/27/17 20:29,61.987,3.979,16,,
6/27/17 21:29,61.883,3.989,16,,
6/27/17 22:29,66.3,4.245,16,,
6/27/17 23:29,64.518,4.153,16,,
6/28/17 0:29,58.389,3.767,16,,
6/28/17 1:29,58.13,3.75,16,,
6/28/17 2:29,57.086,3.674,16,,
6/28/17 3:29,56.957,3.664,16,,
6/28/17 4:29,60.873,3.898,16,,
6/28/17 5:29,66.668,4.251,16,,
6/28/17 6:29,75.198,4.745,16,,
6/28/17 7:29,70.732,4.509,16,,
6/28/17 8:29,62.374,4.006,16,,
6/28/17 9:29,62.12,3.994,16,,
6/28/17 10:29,64.693,4.193,16,,
6/28/17 11:29,63.98,4.148,16,,
6/28/17 12:29,64.18,4.164,16,,
6/28/17 13:29,60.11,3.902,16,,
6/28/17 14:29,54.155,3.517,16,,
6/28/17 15:29,58.437,3.757,16,,
6/28/17 16:29,61.014,3.914,16,,
6/28/17 17:29,63.646,4.072,16,,
6/28/17 18:29,76.691,4.846,16,,
6/28/17 19:29,82.316,5.149,16,,
6/28/17 20:29,66.029,4.217,16,,
6/28/17 21:29,57.288,3.691,16,,
6/28/17 22:29,56.843,3.671,16,,
6/28/17 23:29,56.993,3.693,16,,
6/29/17 0:29,57.903,3.758,16,,
6/29/17 1:29,54.267,3.512,16,,
6/29/17 2:29,57.764,3.741,16,,
6/29/17 3:29,55.421,3.578,16,,
6/29/17 4:29,60.124,3.869,16,,
6/29/17 5:29,63.336,4.062,16,,
6/29/17 6:29,64.427,4.125,16,,
6/29/17 7:29,68.537,4.369,16,,
6/29/17 8:29,64.952,4.163,16,,
6/29/17 9:29,59.68,3.849,16,,
6/29/17 10:29,56.727,3.671,16,,
6/29/17 11:29,57.809,3.731,16,,
6/29/17 12:29,56.269,3.639,16,,
6/29/17 13:29,55.894,3.622,16,,
6/29/17 14:29,55.505,3.595,16,,
6/29/17 15:29,57.108,3.69,16,,
6/29/17 16:29,59.48,3.828,16,,
6/29/17 17:29,67.177,4.277,16,,
6/29/17 18:29,68.728,4.373,16,,
6/29/17 19:29,68.645,4.352,16,,
6/29/17 20:29,68.259,4.327,16,,
6/29/17 21:29,59.794,3.842,16,,
6/29/17 22:29,47.604,3.083,16,,
6/29/17 23:29,62.759,4.028,16,,
6/30/17 0:29,51.996,3.361,16,,
6/30/17 1:29,46.965,3.047,16,,
6/30/17 2:29,55.183,3.579,16,,
6/30/17 3:29,45.032,2.926,16,,
6/30/17 4:29,44.836,2.913,16,,
6/30/17 5:29,118.194,7.673,16,,
6/30/17 6:29,47.473,3.07,16,,
6/30/17 7:29,52.559,3.382,16,,
6/30/17 8:29,61.276,3.932,16,,
6/30/17 9:29,60.902,3.923,16,,
6/30/17 10:29,58.956,3.791,16,,
6/30/17 11:29,54.437,3.507,16,,
6/30/17 12:29,43.212,2.803,16,,
6/30/17 13:29,45.542,2.956,16,,
6/30/17 14:29,44.513,2.893,16,,
6/30/17 15:29,43.42,2.828,16,,
6/30/17 16:29,41.035,2.677,16,,
6/30/17 17:29,42.389,2.763,16,,
6/30/17 18:29,49.288,3.19,16,,
6/30/17 19:29,52.617,3.383,16,,
6/30/17 20:29,69.365,4.409,16,,
6/30/17 21:29,64.096,4.094,16,,
6/30/17 22:29,48.946,3.153,16,,
6/30/17 23:29,48.458,3.145,16,,
5/30/17 15:28,79.569,5.103,16,,
5/30/17 16:28,76.451,4.892,16,,
5/30/17 17:28,77.939,4.987,16,,
5/30/17 18:28,77.996,5.04,16,,
5/30/17 19:28,79.847,5.089,16,,
5/30/17 20:28,76.441,4.884,16,,
5/30/17 21:28,74.524,4.774,16,,
5/30/17 22:28,73.307,4.706,16,,
5/30/17 23:28,75.115,4.82,16,,
5/31/17 0:28,76.008,4.871,16,,
5/31/17 1:28,76.52,4.9,16,,
5/31/17 2:28,131.818,8.411,16,,
5/31/17 3:28,80.895,5.172,16,,
5/31/17 4:28,74.778,4.79,16,,
5/31/17 5:28,77.611,4.964,16,,
5/31/17 6:28,73.41,4.801,16,,
5/31/17 7:28,74.583,4.777,16,,
5/31/17 8:28,81.715,5.204,16,,
5/31/17 9:28,78.518,5.135,16,,
5/31/17 10:28,77.544,4.954,16,,
5/31/17 11:28,79.157,5.058,16,,
5/31/17 12:28,80.702,5.153,16,,
5/31/17 13:28,82.677,5.26,16,,
5/31/17 14:28,80.744,5.139,16,,
5/31/17 15:28,75.6,4.828,16,,
5/31/17 16:28,72.765,4.651,16,,
5/31/17 17:28,69.212,4.426,16,,
5/31/17 18:28,72.635,4.64,16,,
5/31/17 19:28,81.943,5.193,16,,
5/31/17 20:28,83.237,5.276,16,,
5/31/17 21:28,113.747,7.131,16,,
5/31/17 22:28,105.646,6.647,16,,
5/31/17 23:28,87.452,5.56,16,,
7/1/17 0:29,45.667,2.959,16,,
7/1/17 1:29,47.293,3.072,16,,
7/1/17 2:29,44.012,2.873,16,,
7/1/17 3:29,43.176,2.82,16,,
7/1/17 4:29,46.277,3.017,16,,
7/1/17 5:29,41.81,2.728,16,,
7/1/17 6:29,41.877,2.735,16,,
7/1/17 7:29,49.751,3.228,16,,
7/1/17 8:29,51.874,3.357,16,,
7/1/17 9:29,54.585,3.527,16,,
7/1/17 10:29,55.631,3.602,16,,
7/1/17 11:29,54.282,3.521,16,,
7/1/17 12:29,56.987,3.687,16,,
7/1/17 13:29,53.246,3.456,16,,
7/1/17 14:29,46.463,3.026,16,,
7/1/17 15:29,45.754,2.98,16,,
7/1/17 16:29,43.742,2.848,16,,
7/1/17 17:29,42.391,2.763,16,,
7/1/17 18:29,41.675,2.713,16,,
7/1/17 19:29,42.378,2.753,16,,
7/1/17 20:29,43.207,2.798,16,,
7/1/17 21:29,45.402,2.936,16,,
7/1/17 22:29,45.468,2.943,16,,
7/1/17 23:29,55.245,3.533,16,,
7/2/17 0:29,45.225,2.939,16,,
7/2/17 1:29,45.104,2.936,16,,
7/2/17 2:29,44.912,2.927,16,,
7/2/17 3:29,41.617,2.712,16,,
7/2/17 4:29,44.062,2.863,16,,
7/2/17 5:29,43.939,2.861,16,,
7/2/17 6:29,40.185,2.616,16,,
7/2/17 7:29,39.082,2.545,16,,
7/2/17 8:29,44.227,2.855,16,,
7/2/17 9:29,41.917,2.717,16,,
7/2/17 10:29,45.126,2.907,16,,
7/2/17 11:29,46.427,2.998,16,,
7/2/17 12:29,41.789,2.712,16,,
7/2/17 13:29,42.748,2.765,16,,
7/2/17 14:29,41.923,2.72,16,,
7/2/17 15:29,43.54,2.828,16,,
7/2/17 16:29,41.926,2.724,16,,
7/2/17 17:29,37.921,2.469,16,,
7/2/17 18:29,37.335,2.429,16,,
7/2/17 19:29,39.852,2.587,16,,
7/2/17 20:29,44.811,2.892,16,,
7/2/17 21:29,47.184,3.028,16,,
7/2/17 22:29,48.141,3.081,16,,
7/2/17 23:29,45.713,2.947,16,,
7/3/17 0:29,47.286,3.064,16,,
7/3/17 1:29,39.028,2.547,16,,
7/3/17 2:29,42.314,2.75,16,,
7/3/17 3:29,39.219,2.557,16,,
7/3/17 4:29,39.233,2.568,16,,
7/3/17 5:29,39.292,2.569,16,,
7/3/17 6:29,37.487,2.456,16,,
7/3/17 7:29,36.581,2.398,16,,
7/3/17 8:29,38.911,2.548,16,,
7/3/17 9:29,40.773,2.659,16,,
7/3/17 10:29,41.029,2.673,16,,
7/3/17 11:29,48.75,3.142,16,,
7/3/17 12:29,41.403,2.687,16,,
7/3/17 13:29,43.216,2.805,16,,
7/3/17 14:29,45.343,2.937,16,,
7/3/17 15:29,42.249,2.745,16,,
7/3/17 16:29,36.311,2.372,16,,
7/3/17 17:29,35.862,2.344,16,,
7/3/17 18:29,37.221,2.434,16,,
7/3/17 19:29,36.96,2.416,16,,
7/3/17 20:29,37.023,2.417,16,,
7/3/17 21:29,39.606,2.582,16,,
7/3/17 22:29,39.019,2.541,16,,
7/3/17 23:29,53.576,3.438,16,,
7/4/17 0:29,120.876,7.859,16,,
7/4/17 1:29,38.506,2.512,16,,
7/4/17 2:29,37.281,2.436,16,,
7/4/17 3:29,36.707,2.402,16,,
7/4/17 4:29,35.28,2.307,16,,
7/4/17 5:29,37.739,2.467,16,,
7/4/17 6:29,36.065,2.362,16,,
7/4/17 7:29,36.584,2.399,16,,
7/4/17 8:29,34.388,2.26,16,,
7/4/17 9:29,35.549,2.332,16,,
7/4/17 10:29,37.94,2.483,16,,
7/4/17 11:29,38.004,2.488,16,,
7/4/17 12:29,41.407,2.691,16,,
7/4/17 13:29,38.767,2.529,16,,
7/4/17 14:29,56.07,3.622,16,,
7/4/17 15:29,39.739,2.595,16,,
7/4/17 16:29,36.382,2.378,16,,
7/4/17 17:29,35.476,2.32,16,,
7/4/17 18:29,35.347,2.314,16,,
7/4/17 19:29,35.476,2.32,16,,
7/4/17 20:29,35.604,2.329,16,,
7/4/17 21:29,79.561,5.217,16,,
7/4/17 22:29,36.65,2.405,16,,
7/4/17 23:29,36.644,2.401,16,,
7/5/17 0:29,36.771,2.405,16,,
7/5/17 1:29,35.999,2.361,16,,
7/5/17 2:29,48.794,3.179,16,,
7/5/17 3:29,37.55,2.461,16,,
7/5/17 4:30,34.97,2.298,16,,
7/5/17 5:30,36.455,2.392,16,,
7/5/17 6:30,35.877,2.357,16,,
7/5/17 7:30,35.427,2.33,16,,
7/5/17 8:30,33.363,2.2,16,,
7/5/17 9:30,32.782,2.164,16,,
7/5/17 10:30,32.323,2.132,16,,
7/5/17 11:30,36.976,2.427,16,,
7/5/17 12:30,33.155,2.179,16,,
7/5/17 13:30,32.489,2.123,16,,
7/5/17 14:30,31.981,2.097,16,,
7/5/17 15:30,31.344,2.063,16,,
7/5/17 16:30,46.897,3.04,16,,
7/5/17 17:30,32.826,2.154,16,,
7/5/17 18:30,29.995,1.981,16,,
7/5/17 19:30,28.114,1.857,16,,
7/5/17 20:30,27.593,1.823,16,,
7/5/17 21:30,27.722,1.832,16,,
7/5/17 22:30,27.193,1.787,16,,
7/5/17 23:30,28.414,1.86,16,,
7/6/17 0:30,28.604,1.872,16,,
7/6/17 1:30,43.466,2.817,16,,
7/6/17 2:30,40.493,2.627,16,,
7/6/17 3:30,29.577,1.934,16,,
7/6/17 4:30,28.749,1.89,16,,
7/6/17 5:30,28.097,1.845,16,,
7/6/17 6:30,27.839,1.829,16,,
7/6/17 7:30,27.456,1.807,16,,
7/6/17 8:30,24.544,1.621,16,,
7/6/17 9:30,25.388,1.677,16,,
7/6/17 10:30,26.03,1.715,16,,
7/6/17 11:30,25.707,1.694,16,,
7/6/17 12:30,83.959,5.5,16,,
7/6/17 13:30,29.649,1.944,16,,
7/6/17 14:30,33.525,2.192,16,,
7/6/17 15:30,47.295,3.073,16,,
7/6/17 16:30,33.588,2.192,16,,
7/6/17 17:30,35.469,2.317,16,,
7/6/17 18:30,35.264,2.298,16,,
7/6/17 19:30,32.033,2.094,16,,
7/6/17 20:30,31.459,2.059,16,,
7/6/17 21:30,32.501,2.132,16,,
7/6/17 22:30,32.829,2.157,16,,
7/6/17 23:30,33.798,2.219,16,,
7/7/17 0:30,33.993,2.23,16,,
7/7/17 1:30,34.05,2.229,16,,
7/7/17 2:30,36.947,2.408,16,,
7/7/17 3:30,42.897,2.788,16,,
7/7/17 4:30,40.45,2.638,16,,
7/7/17 5:30,33.975,2.217,16,,
7/7/17 6:30,34.69,2.266,16,,
7/7/17 7:30,39.559,2.593,16,,
7/7/17 8:30,37.29,2.444,16,,
7/7/17 9:30,39.75,2.602,16,,
7/7/17 10:30,38.585,2.523,16,,
7/7/17 11:30,38.582,2.52,16,,
7/7/17 12:30,38.323,2.504,16,,
7/7/17 13:30,39.674,2.587,16,,
7/7/17 14:30,39.661,2.58,16,,
7/7/17 15:30,49.406,3.194,16,,
7/7/17 16:30,48.634,3.149,16,,
7/7/17 17:30,42.126,2.745,16,,
7/7/17 18:30,38.71,2.532,16,,
7/7/17 19:30,39.237,2.57,16,,
7/7/17 20:30,39.237,2.57,16,,
7/7/17 21:30,40.212,2.637,16,,
7/7/17 22:30,37.814,2.481,16,,
7/7/17 23:30,40.732,2.671,16,,
7/8/17 0:30,40.73,2.669,16,,
7/8/17 1:30,40.208,2.633,16,,
7/8/17 2:30,39.226,2.564,16,,
7/8/17 3:30,42.002,2.74,16,,
7/8/17 4:30,44.199,2.882,16,,
7/8/17 5:30,46.205,3.015,16,,
7/8/17 6:30,42.596,2.788,16,,
7/8/17 7:30,40.402,2.647,16,,
7/8/17 8:30,38.402,2.521,16,,
7/8/17 9:30,38.659,2.535,16,,
7/8/17 10:30,38.2,2.503,16,,
7/8/17 11:30,39.102,2.558,16,,
7/8/17 12:30,40.076,2.62,16,,
7/8/17 13:30,40.125,2.612,16,,
7/8/17 14:30,39.661,2.577,16,,
7/8/17 15:30,45.922,2.972,16,,
7/8/17 16:30,49.607,3.209,16,,
7/8/17 17:30,44.569,2.891,16,,
7/8/17 18:30,37.126,2.358,16,,
7/8/17 19:30,40.131,2.617,16,,
7/8/17 20:30,39.813,2.602,16,,
7/8/17 21:30,38.778,2.537,16,,
7/8/17 22:30,36.393,2.387,16,,
7/8/17 23:30,40.208,2.632,16,,
7/9/17 0:30,38.069,2.495,16,,
7/9/17 1:30,39.034,2.55,16,,
7/9/17 2:30,38.514,2.516,16,,
7/9/17 3:30,39.733,2.59,16,,
7/9/17 4:30,37.922,2.47,16,,
7/9/17 5:30,37.604,2.451,16,,
7/9/17 6:30,39.536,2.569,16,,
7/9/17 7:30,33.463,2.186,16,,
7/9/17 8:30,33.721,2.202,16,,
7/9/17 9:30,34.954,2.284,16,,
7/9/17 10:30,36.959,2.414,16,,
7/9/17 11:30,36.9,2.414,16,,
7/9/17 12:30,37.281,2.434,16,,
7/9/17 13:30,38.379,2.501,16,,
7/9/17 14:30,35.976,2.343,16,,
7/9/17 15:30,35.903,2.331,16,,
7/9/17 16:30,80.41,5.085,16,,
7/9/17 17:30,32.661,2.116,16,,
7/9/17 18:30,32.083,2.083,16,,
7/9/17 19:30,35.072,2.287,16,,
7/9/17 20:30,37.669,2.456,16,,
7/9/17 21:30,36.57,2.388,16,,
7/9/17 22:30,36.449,2.385,16,,
7/9/17 23:30,35.222,2.307,16,,
7/10/17 0:30,35.803,2.343,16,,
7/10/17 1:30,35.863,2.345,16,,
7/10/17 2:30,36.506,2.383,16,,
7/10/17 3:30,36.183,2.362,16,,
7/10/17 4:30,34.755,2.271,16,,
7/10/17 5:30,50.442,3.256,16,,
7/10/17 6:30,41.075,2.662,16,,
7/10/17 7:30,36.819,2.398,16,,
7/10/17 8:30,35.216,2.305,16,,
7/10/17 9:30,35.221,2.308,16,,
7/10/17 10:30,35.483,2.325,16,,
7/10/17 11:30,34.252,2.245,16,,
7/10/17 12:30,34.832,2.28,16,,
7/10/17 13:30,32.883,2.151,16,,
7/10/17 14:30,34.423,2.243,16,,
7/10/17 15:30,41.978,2.715,16,,
7/10/17 16:30,41.759,2.683,16,,
7/10/17 17:30,58.232,3.723,16,,
7/10/17 18:30,54.042,3.467,16,,
7/10/17 19:30,40.056,2.606,16,,
7/10/17 20:30,44.26,2.88,16,,
7/10/17 21:30,38.711,2.533,16,,
7/10/17 22:30,34.178,2.238,16,,
7/10/17 23:30,35.481,2.326,16,,
7/11/17 0:30,34.437,2.255,16,,
7/11/17 1:30,34.629,2.264,16,,
7/11/17 2:30,33.853,2.216,16,,
7/11/17 3:30,34.698,2.272,16,,
7/11/17 4:30,35.925,2.35,16,,
7/11/17 5:30,36.063,2.363,16,,
7/11/17 6:30,36.002,2.365,16,,
7/11/17 7:30,41.105,2.688,16,,
7/11/17 8:30,42.278,2.767,16,,
7/11/17 9:30,36.123,2.364,16,,
7/11/17 10:30,37.034,2.426,16,,
7/11/17 11:30,33.216,2.182,16,,
7/11/17 12:30,34.771,2.283,16,,
7/11/17 13:30,36.253,2.372,16,,
7/11/17 14:30,34.05,2.229,16,,
7/11/17 15:30,36.188,2.369,16,,
7/11/17 16:30,43.801,2.842,16,,
7/11/17 17:30,43.412,2.819,16,,
7/11/17 18:30,43.492,2.833,16,,
7/11/17 19:30,77.415,4.956,16,,
7/11/17 20:30,46.392,3.016,16,,
7/11/17 21:30,46.27,3.011,16,,
7/11/17 22:30,41.495,2.714,16,,
7/11/17 23:30,34.958,2.29,16,,
7/12/17 0:30,32.562,2.135,16,,
7/12/17 1:30,32.624,2.137,16,,
7/12/17 2:30,35.408,2.316,16,,
7/12/17 3:30,35.41,2.318,16,,
7/12/17 4:30,32.366,2.118,16,,
7/12/17 5:30,37.795,2.466,16,,
7/12/17 6:30,37.285,2.44,16,,
7/12/17 7:30,32.303,2.118,16,,
7/12/17 8:30,68.839,4.371,16,,
7/12/17 9:30,44.509,2.889,16,,
7/12/17 10:30,33.2,2.169,16,,
7/12/17 11:30,36.634,2.393,16,,
7/12/17 12:30,33.723,2.205,16,,
7/12/17 13:30,35.986,2.35,16,,
7/12/17 14:30,35.279,2.306,16,,
7/12/17 15:30,36.635,2.393,16,,
7/12/17 16:30,35.597,2.324,16,,
7/12/17 17:30,33.837,2.203,16,,
7/12/17 18:30,52.813,3.39,16,,
7/12/17 19:30,40.227,2.603,16,,
7/12/17 20:30,42.114,2.732,16,,
7/12/17 21:30,44.188,2.868,16,,
7/12/17 22:30,44.649,2.906,16,,
7/12/17 23:30,44.649,2.906,16,,
7/13/17 0:30,41.943,2.737,16,,
7/13/17 1:30,34.755,2.271,16,,
7/13/17 2:30,35.467,2.314,16,,
7/13/17 3:30,35.275,2.304,16,,
7/13/17 4:30,36.177,2.359,16,,
7/13/17 5:30,34.105,2.227,16,,
7/13/17 6:30,33.527,2.193,16,,
7/13/17 7:30,63.343,4.069,16,,
7/13/17 8:30,38.306,2.493,16,,
7/13/17 9:30,38.691,2.517,16,,
7/13/17 10:30,34.231,2.231,16,,
7/13/17 11:30,34.688,2.264,16,,
7/13/17 12:30,34.493,2.253,16,,
7/13/17 13:30,34.825,2.276,16,,
7/13/17 14:30,35.015,2.287,16,,
7/13/17 15:30,34.826,2.276,16,,
7/13/17 16:30,35.862,2.344,16,,
7/13/17 17:30,34.427,2.246,16,,
7/13/17 18:30,36.428,2.371,16,,
7/13/17 19:30,72.42,4.615,16,,
7/13/17 20:30,73.329,4.672,16,,
7/13/17 21:30,71.529,4.562,16,,
7/13/17 22:30,37.646,2.441,16,,
7/13/17 23:30,37.923,2.471,16,,
7/14/17 0:30,42.005,2.74,16,,
7/14/17 1:30,34.564,2.259,16,,
7/14/17 2:30,41.225,2.689,16,,
7/14/17 3:30,36.895,2.411,16,,
7/14/17 4:30,34.564,2.259,16,,
7/14/17 5:30,34.311,2.247,16,,
7/14/17 6:30,33.984,2.223,16,,
7/14/17 7:30,33.206,2.174,16,,
7/14/17 8:30,33.145,2.172,16,,
7/14/17 9:30,44.914,2.928,16,,
7/14/17 10:30,47.277,3.058,16,,
7/14/17 11:30,53.669,3.46,16,,
7/14/17 12:30,39.991,2.607,16,,
7/14/17 13:30,37.606,2.454,16,,
7/14/17 14:30,37.606,2.453,16,,
7/14/17 15:30,37.664,2.452,16,,
7/14/17 16:30,36.625,2.385,16,,
7/14/17 17:30,37.726,2.455,16,,
7/14/17 18:30,35.907,2.335,16,,
7/14/17 19:30,36.56,2.381,16,,
7/14/17 20:30,37.08,2.416,16,,
7/14/17 21:30,63.081,4.043,16,,
7/14/17 22:30,52.249,3.37,16,,
7/14/17 23:30,42.44,2.757,16,,
7/15/17 0:30,37.662,2.454,16,,
7/15/17 1:30,33.396,2.182,16,,
7/15/17 2:30,35.983,2.348,16,,
7/15/17 3:30,34.824,2.275,16,,
7/15/17 4:30,33.983,2.221,16,,
7/15/17 5:30,35.539,2.324,16,,
7/15/17 6:30,35.445,2.297,16,,
7/15/17 7:30,38.871,2.517,16,,
7/15/17 8:30,40.432,2.623,16,,
7/15/17 9:30,36.813,2.393,16,,
7/15/17 10:30,36.815,2.396,16,,
7/15/17 11:30,37.6,2.451,16,,
7/15/17 12:30,33.982,2.221,16,,
7/15/17 13:30,34.111,2.232,16,,
7/15/17 14:30,35.15,2.299,16,,
7/15/17 15:30,37.601,2.452,16,,
7/15/17 16:30,37.339,2.433,16,,
7/15/17 17:30,37.664,2.456,16,,
7/15/17 18:30,38.314,2.5,16,,
7/15/17 19:30,37.652,2.445,16,,
7/15/17 20:30,48.814,3.143,16,,
7/15/17 21:30,52.365,3.364,16,,
7/15/17 22:30,61.076,3.91,16,,
7/15/17 23:30,44.838,2.914,16,,
7/16/17 0:30,38.507,2.514,16,,
7/16/17 1:30,37.223,2.438,16,,
7/16/17 2:30,33.733,2.214,16,,
7/16/17 3:30,33.535,2.2,16,,
7/16/17 4:30,37.54,2.454,16,,
7/16/17 5:30,37.737,2.467,16,,
7/16/17 6:30,33.847,2.212,16,,
7/16/17 7:30,37.408,2.442,16,,
7/16/17 8:30,37.923,2.472,16,,
7/16/17 9:30,70.029,4.464,16,,
7/16/17 10:30,58.057,3.735,16,,
7/16/17 11:30,41.533,2.697,16,,
7/16/17 12:30,45.227,2.94,16,,
7/16/17 13:30,38.255,2.5,16,,
7/16/17 14:30,34.431,2.25,16,,
7/16/17 15:30,36.747,2.388,16,,
7/16/17 16:30,32.483,2.119,16,,
7/16/17 17:30,33.389,2.177,16,,
7/16/17 18:30,34.487,2.249,16,,
7/16/17 19:30,33.189,2.161,16,,
7/16/17 20:30,35.389,2.304,16,,
7/16/17 21:30,47.861,3.095,16,,
7/16/17 22:30,47.669,3.086,16,,
7/16/17 23:30,43.544,2.832,16,,
7/17/17 0:30,39.544,2.581,16,,
7/17/17 1:30,38.384,2.51,16,,
7/17/17 2:30,37.094,2.429,16,,
7/17/17 3:30,30.752,2.019,16,,
7/17/17 4:30,30.559,2.005,16,,
7/17/17 5:30,30.882,2.026,16,,
7/17/17 6:30,31.848,2.087,16,,
7/17/17 7:30,31.331,2.055,16,,
7/17/17 8:30,31.457,2.058,16,,
7/17/17 9:30,30.736,2.006,16,,
7/17/17 10:30,52.183,3.362,16,,
7/17/17 11:30,37.257,2.417,16,,
7/17/17 12:30,34.875,2.27,16,,
7/17/17 13:30,47.585,3.063,16,,
7/17/17 14:30,40.541,2.616,16,,
7/17/17 15:30,31.961,2.082,16,,
7/17/17 16:30,31.193,2.037,16,,
7/17/17 17:30,30.802,2.012,16,,
7/17/17 18:30,29.322,1.919,16,,
7/17/17 19:30,30.549,1.997,16,,
7/17/17 20:30,33.118,2.15,16,,
7/17/17 21:30,32.991,2.142,16,,
7/17/17 22:30,56.933,3.635,16,,
7/17/17 23:30,46.491,2.992,16,,
7/18/17 0:30,33.907,2.209,16,,
7/18/17 1:30,30.477,1.99,16,,
7/18/17 2:30,40.496,2.627,16,,
7/18/17 3:30,30.416,1.988,16,,
7/18/17 4:30,31.063,2.03,16,,
7/18/17 5:30,29.846,1.961,16,,
7/18/17 6:30,30.438,2.005,16,,
7/18/17 7:30,30.185,1.993,16,,
7/18/17 8:30,30.178,1.987,16,,
7/18/17 9:30,43.209,2.798,16,,
7/18/17 10:30,53.152,3.423,16,,
7/18/17 11:30,58.438,3.749,16,,
7/18/17 12:30,33.449,2.177,16,,
7/18/17 13:30,38.741,2.51,16,,
7/18/17 14:30,31.507,2.05,16,,
7/18/17 15:30,30.547,1.995,16,,
7/18/17 16:30,30.73,2.001,16,,
7/18/17 17:30,33.509,2.179,16,,
7/18/17 18:30,29.969,1.962,16,,
7/18/17 19:30,29.905,1.957,16,,
7/18/17 20:30,29.707,1.943,16,,
7/18/17 21:30,29.703,1.94,16,,
7/18/17 22:30,30.087,1.963,16,,
7/18/17 23:30,78.819,4.955,16,,
7/19/17 0:30,86.542,5.418,16,,
7/19/17 1:30,32.019,2.081,16,,
7/19/17 2:30,31.312,2.038,16,,
7/19/17 3:30,30.474,1.988,16,,
7/19/17 4:30,28.866,1.891,16,,
7/19/17 5:30,28.423,1.868,16,,
7/19/17 6:30,28.493,1.876,16,,
7/19/17 7:30,28.554,1.879,16,,
7/19/17 8:30,28.68,1.882,16,,
7/19/17 9:30,28.795,1.881,16,,
7/19/17 10:30,44.421,2.863,16,,
7/19/17 11:30,42.353,2.732,16,,
7/19/17 12:30,61.712,3.939,16,,
7/19/17 13:30,51.641,3.308,16,,
7/19/17 14:30,46.152,2.963,16,,
7/19/17 15:30,29.89,1.946,16,,
7/19/17 16:30,29.377,1.918,16,,
7/19/17 17:30,28.735,1.88,16,,
7/19/17 18:30,28.418,1.864,16,,
7/19/17 19:30,28.478,1.865,16,,
7/19/17 20:30,27.769,1.82,16,,
7/19/17 21:30,28.854,1.881,16,,
7/19/17 22:30,31.116,2.023,16,,
7/19/17 23:30,42.077,2.701,16,,
7/20/17 0:30,61.829,3.934,16,,
7/20/17 1:30,41.822,2.689,16,,
7/20/17 2:30,34.465,2.23,16,,
7/20/17 3:30,30.334,1.97,16,,
7/20/17 4:30,28.594,1.865,16,,
7/20/17 5:30,27.958,1.831,16,,
7/20/17 6:30,28.094,1.843,16,,
7/20/17 7:30,27.317,1.794,16,,
7/20/17 8:30,29.502,1.925,16,,
7/20/17 9:30,28.275,1.847,16,,
7/20/17 10:30,34.02,2.206,16,,
7/20/17 11:30,35.054,2.273,16,,
7/20/17 12:30,37.576,2.432,16,,
7/20/17 13:30,33.632,2.18,16,,
7/20/17 14:30,31.242,2.03,16,,
7/20/17 15:30,29.559,1.92,16,,
7/20/17 16:30,31.052,2.023,16,,
7/20/17 17:30,29.761,1.941,16,,
7/20/17 18:30,29.439,1.921,16,,
7/20/17 19:30,29.577,1.934,16,,
7/20/17 20:30,33.779,2.203,16,,
7/20/17 21:30,29.628,1.928,16,,
7/20/17 22:30,33.124,2.155,16,,
7/20/17 23:30,29.568,1.927,16,,
7/21/17 0:30,29.305,1.908,16,,
7/21/17 1:30,31.63,2.057,16,,
7/21/17 2:30,32.275,2.097,16,,
7/21/17 3:30,30.469,1.986,16,,
7/21/17 4:30,31.45,2.053,16,,
7/21/17 5:30,32.998,2.15,16,,
7/21/17 6:30,31.063,2.031,16,,
7/21/17 7:30,34.948,2.28,16,,
7/21/17 8:30,34.357,2.239,16,,
7/21/17 9:30,35.135,2.286,16,,
7/21/17 10:30,35.905,2.333,16,,
7/21/17 11:30,31.692,2.059,16,,
7/21/17 12:30,31.827,2.07,16,,
7/21/17 13:30,31.505,2.05,16,,
7/21/17 14:30,57.571,3.673,16,,
7/21/17 15:30,42.216,2.717,16,,
7/21/17 16:30,41.316,2.664,16,,
7/21/17 17:30,35.051,2.272,16,,
7/21/17 18:30,35.19,2.286,16,,
7/21/17 19:30,36.816,2.397,16,,
7/21/17 20:30,38.492,2.503,16,,
7/21/17 21:30,39.529,2.57,16,,
7/21/17 22:30,36.485,2.369,16,,
7/21/17 23:30,37.323,2.421,16,,
7/22/17 0:30,36.862,2.387,16,,
7/22/17 1:30,40.723,2.618,16,,
7/22/17 2:30,47.449,3.049,16,,
7/22/17 3:30,47.116,3.021,16,,
7/22/17 4:30,42.414,2.737,16,,
7/22/17 5:30,36.8,2.386,16,,
7/22/17 6:30,37.2,2.42,16,,
7/22/17 7:30,37.013,2.411,16,,
7/22/17 8:30,36.483,2.368,16,,
7/22/17 9:30,38.292,2.482,16,,
7/22/17 10:30,39.075,2.541,16,,
7/22/17 11:30,37.126,2.407,16,,
7/22/17 12:30,36.608,2.374,16,,
7/22/17 13:30,37.635,2.432,16,,
7/22/17 14:30,67.803,4.29,16,,
7/22/17 15:30,58.768,3.725,16,,
